Ocean_Name,Exposure,Percent_Bleaching,Temperature_Mean,Windspeed,TSA,Bleaching_condition
Atlantic,Sometimes,5.5,300.88,6,-2.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.31,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,1.48,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.78,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.78,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,6,-2.79,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,6,-2.79,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,0.18,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,0.18,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,0.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,3,0.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,3,0.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,5,-1.1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,5,-1.1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,5,-1.1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,6,-1.78,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,5,-2.09,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,1.31,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,1.31,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,1.31,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,-0.43,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,0.18,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,0.18,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,-0.65,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,-0.65,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,-0.65,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,-0.43,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-1.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,3,0.08,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,3,0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,1.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,3,0,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,-0.6,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,-0.6,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,0.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,0.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,0.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.47,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.51,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.51,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.51,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.42,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.42,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.42,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.5,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,4,-1.79,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,4,-1.79,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,4,0.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,4,0.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,3,0.12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.51,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,0.18,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,5,-0.43,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.87,4,0.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,299.38,4,1.74,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,299.08,4,0.12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.44,5,-1.51,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.16,7,-2.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.97,6,-0.21,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,300.85,4,-0.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.67,3,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,302.61,5,0.98,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sometimes,5.5,302.99,7,-0.42,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sometimes,5.5,302.95,5,-0.65,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,301.97,4,1.38,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,298.85,7,-0.65,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,298.66,6,0.5,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,298.84,6,-0.69,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Arabian Gulf,Exposed,5.5,298.82,2,3.1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sometimes,5.5,301.98,3,-0.1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.98,3,-0.1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,297.66,3,0.45,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.16,2,-0.12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sometimes,5.5,301.04,1,-0.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,301.77,7,1.52,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.49,6,0.18,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,300.47,6,0,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,300.51,5,0.19,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,300.51,5,0.09,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,300.51,5,0.38,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,300.27,5,-1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,302.35,2,0.74,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,302.25,3,-0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,302.1,3,0.29,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.96,2,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,298.39,3,0.89,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,299.03,4,0.17,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Arabian Gulf,Sheltered,5.5,300.86,2,1.2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Arabian Gulf,Sheltered,5.5,300.89,3,1.1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,298.3,9,-8.26,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,298.21,9,-8.67,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.46,5,-0.96,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.37,7,-3.79,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.82,6,0.42,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.38,5,-0.83,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,299.8,6,-1.09,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,299.55,6,-1.11,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.86,5,-1.64,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.51,6,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,299.88,4,0.21,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.83,6,0.64,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,299.82,5,1.67,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.67,3,0.96,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.87,3,-0.88,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.75,2,-0.36,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.83,3,-0.2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.4,4,1.31,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.06,3,1.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.06,3,1.23,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.35,4,0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.35,4,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.45,5,-0.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.84,7,-0.7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.77,6,0.34,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,3,0.17,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.82,3,0.2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.83,3,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.42,4,0.38,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.41,6,0.87,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.34,6,-2.81,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.33,3,-1.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.41,4,-2.7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.13,4,-0.98,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300,4,-0.75,Bleaching percentage averaged from code: Mild (1-10% Bleached)
